user,karma,rating,publications,comments,favourites,followers
AntonDiaz,31.7,0.0,1,244,74,11
AntonDubinin,10.0,0.0,2,27,1,1
AntonK,0.0,0.0,0,17,1,1
AntonKuzmin,76.0,0.0,5,22,0,23
AntonRazumov,1.0,0.0,1,33,10,0
AntonRychagov,4.0,0.0,1,13,40,1
AntonShevchuk,489.9,0.0,48,446,139,165
AntonVolkov,67.7,0.0,16,173,20,40
Anton_Boroda,0.0,0.0,0,18,63,0
Anton_Gorodezkiy,9.0,0.0,4,45,93,0
Anton_from_Amber,28.2,0.0,2,87,138,3
AntonioGrande,6.0,0.0,1,8,0,5
Antonto,5.0,0.0,2,4,4,1
Antontzi,0.0,0.0,0,22,7,0
Antorix,154.0,0.0,12,125,0,17
Antti,7.0,0.0,1,33,55,2
Antuan,1.0,0.0,0,9,294,5
Anubis,22.0,0.0,1,33,0,1
Anvol,26.0,0.0,1,30,11,8
Any1,15.7,0.0,4,37,73,1
AnykeyAkaFreeman,0.0,0.0,0,18,81,3
AoD314,25.0,0.0,2,46,73,2
AotD,0.0,0.0,0,119,61,9
ApInvent,37.2,0.0,5,32,26,12
Apathetic,15.9,0.2,1,195,41,0
Apatic,29.0,0.4,1,103,5,3
ApeCoder,2.0,0.0,10,10,67,2
Apelcun,0.0,0.0,0,3,133,0
Apfel,0.0,0.0,0,26,53,1
Aplerman,0.0,0.0,0,11,2,3
Apx,1.0,0.0,1,104,120,1
AquaForm,0.0,0.0,0,13,13,0
Aquahawk,69.2,0.3,5,955,85,16
Aquarrius,0.0,0.0,0,3,24,0
Aquary,94.2,0.0,8,249,30,33
Aquatarkus,0.0,0.0,0,1,1,0
Ar2r,31.0,0.0,3,255,119,6
ArMikael,95.4,0.0,6,275,43,48
ArPi,0.0,0.0,0,12,2,0
ArSoron,38.0,0.0,2,91,35,13
ArXen42,8.0,0.0,2,50,74,5
Aracon,25.0,0.0,3,76,53,4
AracooL,0.0,0.0,0,212,72,2
Arahnid,17.0,0.0,4,108,71,24
Arakel,3.0,0.0,1,26,1,0
Aramis087,4.0,0.0,2,0,86,1
AraneusAdoro,34.2,0.0,8,551,37,1
Arastas,8.0,0.1,1,126,32,9
ArcFi,0.0,0.0,0,4,0,0
ArcKain,0.0,0.0,0,101,202,21
Arceny,0.0,0.0,1,518,26,13
Archangel,12.9,0.0,2,250,55,0
Archangel0708,0.0,0.0,0,19,108,3
Archarious,0.0,0.0,0,47,31,1
Archet,17.0,0.0,2,119,64,0
Archie_RU,2.0,0.0,1,51,14,2
Archon,3.0,0.0,1,213,13,16
Archy,0.0,0.0,0,51,29,8
Arcpool,0.0,0.0,0,120,63,0
AreD,27.8,0.0,2,237,64,6
Aregus,0.0,0.0,0,5,2,5
Arei,0.0,0.0,0,80,131,6
Areldar,0.0,0.0,0,31,229,1
Aren_SH,17.0,0.0,1,26,34,0
Ares_ekb,14.0,9.9,7,79,12,14
Arezus,31.0,0.0,0,27,23,2
Argnist88,12.0,0.0,1,77,19,4
Argons,0.0,0.0,0,41,9,0
Argutator,19.5,0.0,0,119,7,3
ArhMax,3.0,0.0,4,117,0,15
Arik,3.0,0.0,2,126,12,1
Arilas,3.0,0.0,0,112,1,1
Ariman,349.0,0.0,8,896,269,128
ArjLover,19.2,0.0,1,613,345,23
Arkasha,0.0,0.0,1,7,4,1
Arkham,5.0,0.0,1,10,172,2
ArmanPrestige,4.0,0.0,1,10,2,0
ArmiT,0.0,0.0,0,11,6,2
Armnomads,13.0,0.0,1,11,0,0
Arrest,0.0,0.0,0,64,15,3
Arristotel,18.0,0.0,2,16,2,2
Arsdialog,0.0,0.0,0,1,0,0
Arsenichev,83.0,0.0,3,130,285,12
Arseny_Info,78.0,0.1,1,125,38,71
Arslaman,0.0,0.0,0,16,33,0
Art-Endorphin,0.0,0.0,0,1,7,1
ArtCuffs,6.0,0.0,0,23,18,2
ArtEx,0.0,0.0,0,37,403,1
ArtKom,0.0,0.0,0,59,129,3
ArtKun,9.0,0.0,8,420,242,0
ArtRoman,0.0,0.0,0,934,109,4
ArtStudio3D,0.0,0.0,0,20,8,3
Arta,0.0,0.0,0,5,5,0
Artcomplex,7.0,0.0,1,20,0,0
Arteben,7.0,0.0,2,11,1,0
ArtemDoink,0.0,0.0,0,5,51,0
ArtemE,16.0,0.0,3,61,1,5
Artem_7,69.0,0.0,2,103,106,1
Artem_Govorov,10.0,0.0,1,11,3,0
Artem_Manaenko,4.0,0.0,2,19,10,0
Artem_zin,15.0,0.1,4,193,4,8
Artemis4You,7.0,0.0,1,15,7,0
Artemiy117,6.0,0.0,1,2,1,0
ArtemiyNeko,22.3,0.0,1,41,0,3
Arteridium,0.0,0.0,0,48,1,0
Artima,55.4,0.2,22,22,22,30
Artiomtb,0.0,0.0,0,7,13,1
ArturSitnikoff,19.0,0.0,0,36,382,0
Arturito,0.0,0.0,0,1,0,0
Arturka,12.0,18.4,5,26,0,5
ArtyomKazak,44.7,0.0,1,115,0,12
Artyomcool,15.0,0.0,2,16,2,0
Artyushov,0.0,0.0,0,42,25,4
Arula,17.0,40.8,2,14,6,10
Arvur,10.5,0.0,2,42,176,2
AsGreyWolf,4.0,0.0,1,5,9,1
Ascard,0.0,0.0,0,63,178,5
Ascott,1.0,0.0,1,20,21,0
Asen,28.0,0.0,8,88,22,3
Asgoret,0.0,0.0,0,8,30,0
Ash666,2.0,0.0,1,1,0,0
Ashibaray,6.0,0.0,0,0,0,0
Ashot,17.2,0.0,3,278,1,1
Asimiau,0.0,0.0,0,6,2,1
Askario214,18.0,0.0,1,14,0,3
Askell,18.0,0.0,2,33,37,1
Asmodeux,13.0,0.0,2,37,0,32
Asper1,0.0,0.0,0,8,46,6
Asperka,38.0,0.0,1,11,10,8
Aspire89,9.0,0.0,0,65,56,5
Aspos,0.0,0.0,0,148,225,4
AssaNix,11.0,0.0,0,6,4,4
Assada,0.0,0.1,0,34,30,0
Assargin,18.6,0.0,1,228,318,3
Assorium,36.0,0.0,7,243,133,5
AstRonin,7.0,0.0,2,23,34,0
AstaRoth,13.0,0.0,1,246,1,14
Astashov_Anton,18.0,0.0,1,55,0,6
AstraMG,2.0,0.0,2,3,0,0
Astrei,58.0,0.0,0,13,0,10
Astynax,28.0,0.0,2,73,41,4
Atakua,83.5,0.2,25,145,158,31
Ataraxer,10.0,0.0,0,94,37,1
AterCattus,103.0,0.0,14,14,217,23
Athari,98.5,1.0,16,16,230,15
Ation,8.0,0.0,1,10,21,4
Atos,0.0,0.0,0,28,0,0
Atreides07,118.0,0.1,21,280,582,29
Atreyer,0.0,0.0,0,36,27,0
Atxmega,43.5,0.0,2,30,36,5
Audiophile,60.7,0.0,2,95,63,2
Aurum,0.0,0.0,0,67,43,3
AusTiN,88.5,0.0,3,708,137,16
Austinate,0.0,0.0,0,124,278,8
Aux,5.0,0.0,2,2,196,20
Avalanch,0.0,0.0,0,7,0,0
Avashah,0.0,0.0,0,3,1,1
Avega,13.0,0.0,1,18,50,1
Avenit,2.0,0.0,1,31,1,1
Averrin,0.0,0.0,0,146,124,3
AveryanovSergey,0.0,0.0,0,5,1,0
Avireti,0.0,0.0,0,20,0,6
Avitella,12.0,0.0,1,10,0,2
Avtandilko,27.0,0.0,3,20,509,2
Awaking,0.0,0.0,0,20,14,3
Awento,0.0,0.0,0,5,7,0
AxMuha,0.0,0.0,0,44,2,0
Axam,0.0,0.0,0,38,1,1
AxelBrains,13.0,0.0,0,2,0,5
AxianLTD,3.0,0.0,4,20,3,3
AzatF,0.0,0.0,0,62,6,0
Azathoth,0.0,0.0,0,39,0,0
Azilot,0.0,0.0,0,83,4,2
Azimuth,0.0,0.0,0,64,0,3
Azique,0.0,0.0,0,8,28,0
Azy,31.9,0.0,20,20,185,20
Azya,129.0,0.0,4,262,48,5
B7W,0.0,0.0,0,35,2,1
BANTIK,26.0,0.0,1,13,20,2
BAV_Lug,3.0,0.2,2,58,3,0
BDenis,5.0,0.0,1,5,1,1
BEERsk,13.0,0.0,1,13,722,0
BFox,0.0,0.0,0,14,0,0
BHYCHIK,0.0,0.0,0,2,63,0
BIanF,32.0,12.1,4,238,65,18
BLACKSnake,0.0,0.0,0,13,15,1
BMWM3GTR,4.0,0.0,1,3,12,0
BOBS13,23.0,0.0,5,47,3,8
BOOMik,16.0,0.0,7,325,177,11
BOOTor,18.0,0.0,1,179,72,4
BOPOHA,2.0,0.0,1,4,27,0
BR0kEN,14.0,0.0,4,109,145,0
BRADA,17.0,0.0,4,110,12,3
BSoD,0.0,0.0,0,73,7,1
BUGOGASHENKA666,0.0,0.0,0,2,18,1
BULcH,0.0,0.0,0,20,0,0
BUSHA,5.0,0.0,1,77,42,10
BVadim,112.8,0.0,20,459,117,34
B_Dmitry,0.0,0.0,0,4,255,0
B_Vladi,0.0,0.0,0,201,101,4
BaRoN,15.2,0.0,1,174,39,13
Babybear,0.0,0.0,0,1,0,0
BackDoorMan,0.0,0.0,0,14,0,0
Backdor,0.0,0.0,0,37,0,0
Badevlad,9.0,0.0,1,246,21,2
Bagobor,0.0,0.0,0,135,12,0
Baimer,4.0,0.0,0,8,36,0
Baklushi,0.0,0.0,0,11,0,1
Bakoku,0.0,0.0,0,5,1,0
Baks,27.5,0.0,3,203,425,14
Bakti9rov,0.0,0.0,0,64,49,9
Bakuutin,14.0,0.0,1,12,72,1
Bal,19.0,0.0,2,671,81,4
Balaka,0.0,0.0,0,5,5,0
Balek,0.0,0.0,0,15,223,0
Bambr,64.2,0.0,5,305,157,36
Bangybug,8.2,0.0,1,23,127,1
BannedMi,139.2,0.0,8,218,17,14
BansheeRotary,0.0,0.0,0,38,1,0
Bansher,21.0,0.0,10,38,199,2
BanzaiTokyo,24.2,0.0,2,37,53,8
Banzeg,39.6,0.0,3,209,217,7
Barabek,11.0,0.0,3,49,1,1
Barada,15.3,0.0,1,11,17,1
BarakAdama,17.0,0.0,12,308,4,8
Barefoot,0.0,0.0,0,47,31,1
Bargi,12.0,0.0,2,16,32,1
Barkov,27.9,0.0,7,120,369,10
Barlog,4.0,0.0,1,13,1,1
Barmaley,4.0,0.0,1,23,27,3
BarsMonster,955.7,0.0,85,85,420,561
Barttos,0.0,0.0,0,128,24,4
Barxus,0.0,0.0,0,6,172,1
Bas1l,87.0,0.0,9,265,25,16
Bashikus,1.0,0.0,1,14,5,1
Bashuk,12.0,0.0,2,59,0,10
BasicWolf,45.2,0.0,6,166,373,4
BasilioCat,25.2,0.0,1,214,82,2
Basilisco,0.0,0.0,0,0,1,0
BasmanovDaniil,186.2,0.0,23,136,0,55
Bastedru,3.0,0.0,0,4,204,1
Basyavr,10.0,0.0,1,7,0,0
BatR00t,0.0,0.0,0,74,46,5
Batonchik,0.0,0.0,0,47,93,1
Battletoads,0.0,0.0,0,15,2,1
Baur,0.0,0.0,0,13,380,0
BaxZzZz,0.0,0.0,0,6,0,0
Bazanra,1.0,0.0,1,13,1,0
BeLove,230.7,0.0,58,639,307,120
BeaVisS,9.0,0.0,6,51,68,7
BearMef,0.0,0.0,0,37,3,1
BearOff,23.0,0.0,4,153,84,0
BearUA,0.0,0.0,0,24,526,3
Bearcub,0.0,0.0,0,29,0,0
Beautiful-Skyline,30.0,0.0,1,44,58,15
Bedrosova,4.0,0.0,2,11,2,7
BeeVee,11.6,0.0,2,88,2,9
BeeZONE,15.0,0.0,2,44,218,0
Beerlander,30.0,0.0,1,253,10,7
Begemoth,0.0,0.0,0,32,0,2
Begemotishe,0.0,0.0,0,13,3,2
Begetan,174.0,0.0,11,252,34,13
BekoBou,26.6,0.0,2,244,376,27
Bektimirov,31.0,0.0,2,124,192,8
BelAnt,0.0,0.0,0,70,190,2
BelBES,68.7,0.4,5,951,63,23
Beleph,0.0,0.0,0,1,0,2
Belikov,0.0,0.1,0,71,842,1
Belko_Letyago,0.0,0.0,0,8,356,1
Belladon,5.0,0.0,1,13,0,0
Beltoev,1.0,0.0,2,182,80,0
BenalishTrapper,6.0,0.0,2,4,93,1
BenderRodriguez,23.0,0.0,3,35,0,1
Benelli,0.0,0.0,0,4,1,0
Benjaminabel,3.0,0.0,1,27,5,0
Beo,0.0,0.0,0,15,3,5
Beowulfenator,7.0,12.0,2,8,0,0
BepTep,11.7,0.0,1,23,5,11
Bernodot,27.2,0.0,1,4,2,3
Bertolomych,0.0,0.0,0,42,115,0
Bessome,2.0,0.0,6,54,36,1
Beyondtheclouds,81.0,0.0,8,125,3,15
Bezdonas,0.0,0.0,0,9,2,0
Bezik,0.0,0.0,0,17,4,0
Bezk,1.0,0.0,0,53,156,2
Bezruk,2.0,0.0,1,68,8,5
BiOM,26.0,0.0,5,35,32,0
BiW,5.2,0.0,0,111,0,0
Biblusha,1.0,0.0,1,23,4,0
Bick,1.0,0.0,1,103,34,0
Big-Boss,12.0,0.0,0,22,0,1
BigD,49.0,0.1,1,1,487,8
BigObfuscator,121.0,0.0,0,41,287,22
Big_Shark,9.0,0.0,1,78,83,11
Bigbad,15.0,0.0,1,36,52,1
Bigbud,0.0,0.0,0,8,133,0
Biggo,2.0,0.0,13,115,172,1
Bigzver,0.0,0.0,0,98,6,0
Bili,7.0,0.0,1,2,56,1
Biochemist,37.7,0.0,1,129,111,9
Biowolf,0.0,0.0,0,11,2,1
Birom,0.0,0.0,0,61,0,1
Bismarck,0.0,0.0,0,2,0,0
BitGriff,5.0,0.0,1,1,0,0
BjornValor,24.2,0.0,1,249,43,10
Bkmz,34.2,0.0,7,261,349,20
Bl00dra1n,2.0,0.0,2,17,40,0
BlackFan,30.0,0.0,2,4,1,16
BlackFoks,10.3,0.0,5,86,681,4
BlackGod,0.0,0.0,0,117,44,6
BlackIce13,4.0,0.0,1,11,0,0
BlackRaincoat,15.0,0.0,0,0,2,1
BlackRaven86,25.0,24.0,12,323,22,9
BlackStorkKCO,67.5,0.0,3,91,33,13
BlackSwan,25.2,0.0,2,247,109,2
Black_Shadow,0.0,0.0,0,66,2,1
Black_fm,0.0,0.0,0,132,6,6
Black_millenium,4.0,0.0,1,10,40,0
Blacklynx,0.0,0.0,0,21,22,3
Blackmorsha,14.0,0.0,1,37,3,7
Blackside,0.0,0.0,0,95,0,4
Blackworker,0.0,0.0,0,11,31,6
Blade,9.0,0.0,1,32,46,5
Blaga,14.0,0.0,1,10,8,4
Blair,0.0,0.0,0,8,129,0
BlancLoup,3.0,0.0,2,29,115,1
Blandinka,0.0,0.0,0,205,77,1
BlastBeat,22.2,0.0,1,64,115,8
Blekel,3.0,0.0,2,10,15,0
Bleysus,13.0,0.0,0,6,1,0
BlinOFF,0.0,0.0,0,15,17,0
Blockthor,12.0,0.0,0,0,0,1
BloodJohn,26.2,0.1,4,178,418,7
BloodUnit,11.0,0.0,4,85,0,1
Bloodlettinger,0.0,0.0,0,28,11,0
BloodyHistory,5.0,0.0,1,23,52,3
Bluefox,65.0,0.0,1,82,80,14
Bluewolf,27.2,0.0,1,88,83,3
BmW,11.6,0.0,16,860,110,40
Bo0oM,35.7,0.0,4,139,88,46
BoDRbI,2.0,0.0,2,31,18,0
BoDVa,0.0,0.0,0,26,85,7
BoNi,0.0,0.0,0,7,1,0
BoShurik,0.0,0.0,0,13,61,0
Bo_bda,19.2,0.0,3,64,79,4
Boba_Fett,0.0,0.0,0,235,54,1
BoberCoder,6.0,0.0,1,31,50,2
Bobos,101.3,0.0,17,398,232,16
Bodigrim,85.0,21.6,6,142,0,5
Boeses_Genie,7.0,0.0,1,9,5,2
Boleg2,0.0,0.0,0,42,53,1
Bolik,0.0,0.0,0,243,249,3
Bolloky,8.0,0.0,1,14,109,1
Bolter,0.0,0.0,0,13,34,0
Bombus,0.0,0.0,0,39,39,1
Bonart,5.0,0.0,4,633,6,7
Bonch,0.0,0.0,4,343,588,17
Bond_algotrade,18.0,0.0,1,27,0,16
Boniface,5.0,0.0,0,1,72,0
Bonio,14.0,0.0,0,39,6,0
BookaZoid,0.0,0.0,0,52,1,0
Bookin,23.0,0.0,2,40,259,1
Boomburum,715.2,0.0,147,147,646,466
Borich,5.0,0.0,3,5,153,17
BorisBe,0.0,0.0,0,4,0,0
BorisPlus,9.0,0.0,2,29,6,0
BorisT,0.0,0.0,0,19,269,6
Bormoglotx,14.0,34.4,4,13,0,6
Borodean,3.8,0.0,2,55,112,2
BorodinKO,53.0,0.0,2,43,204,10
Borro,19.1,0.1,2,280,604,7
Borz,12.2,0.2,8,8,381,16
BosonBeard,31.2,0.0,8,65,88,4
BostonGeorge,1.0,0.0,1,0,0,0
BotCoder,0.0,0.0,1,18,0,0
Bot_A_Nick,0.0,0.0,0,10,3,1
Boten,21.3,0.0,5,24,2,14
Botkin,10.0,0.0,3,133,40,1
Botrops,13.0,0.0,6,34,16,8
Botu,7.0,0.0,3,15,6,1
BoxaShu,1.0,0.0,1,52,146,1
Boyle,0.0,0.0,0,29,1,0
Bozaro,16.0,0.1,2,73,10,2
Braiko,4.0,0.0,2,6,0,0
Brain89,0.0,0.0,0,3,0,1
BrainFitness,22.0,0.0,4,90,3,11
Brainslug,0.0,0.0,0,5,0,4
Bram,0.0,0.0,0,24,0,1
Brand,0.0,0.0,0,83,4,3
BratSinot,12.0,0.0,4,178,42,0
Bratan,6.0,0.0,0,0,1,1
Breads,0.0,0.0,0,54,33,2
BreakHeart,4.0,0.0,1,5,0,3
Breaker,38.2,0.0,9,207,24,10
BreatheInMyVoid,3.0,0.0,1,22,43,0
Bregor,0.0,0.0,0,38,33,7
BrerRabbit,16.0,0.0,1,13,15,4
Brick85,16.0,0.0,1,38,27,4
Bright,68.7,0.0,6,408,281,38
Bringoff,37.7,0.1,15,576,209,12
Brinks,0.0,0.0,0,15,0,0
Bris,0.0,0.0,0,11,2,14
Bron,0.0,0.0,0,2,0,0
Brotherofken,56.0,0.0,1,109,91,4
Browning,0.0,0.0,0,10,4,0
Bruge,0.0,0.0,0,12,2,0
Brutt,0.0,0.0,0,85,82,5
BubaVV,97.7,0.1,12,398,181,16
Bublya,0.0,0.0,0,11,94,0
Bubniv,19.2,0.0,1,40,10,9
Buchachalo,7.0,0.0,2,64,129,6
Budda40,10.5,0.0,51,299,102,16
Budyaga,8.0,0.0,1,14,66,0
BugMaker,52.0,0.0,0,49,68,2
Bugabum,0.0,0.0,0,51,9,0
Buggins,111.0,0.0,4,56,26,13
Bugs,0.0,0.0,0,2,0,0
Bukashk0zzz,9.0,0.0,1,2,1,3
Bul,3.0,0.0,1,18,0,0
BulldozerBSG,6.0,0.0,2,5,0,0
Bulroh,12.0,0.0,1,5,0,15
Bundris,0.0,0.0,0,4,0,2
Bupyc,0.0,0.0,0,17,18,1
Buradem,4.0,0.0,2,37,24,0
BuranLcme,37.0,0.1,9,110,126,5
BuriK666,48.9,0.0,0,370,122,16
Burner,0.0,0.0,0,128,25,0
BurundukXP,90.2,0.0,16,271,315,32
BusteR27,16.0,0.0,7,50,17,2
Buton,65.0,0.0,3,55,209,10
ButscH,19.0,0.0,4,83,43,12
ByGandalf,2.0,0.0,1,4,12,0
Bytamine,3.0,0.0,1,131,5,1
Bytexpert,17.0,0.0,2,147,147,3
C0NTEMPLATOR,4.0,0.0,1,3,0,0
C1eriC,17.7,0.0,2,5,28,1
CAH4A,6.7,0.0,2,419,122,4
CAJAX,34.1,0.0,3,593,319,5
CANMOS,3.0,0.0,3,22,13,3
CAXAline,0.0,0.0,0,41,114,0
CB9TOIIIA,52.7,0.2,1,176,550,22
CBuH,0.0,0.0,0,54,54,8
CDuke,0.0,0.0,0,11,12,0
CENTUR10N,0.0,0.0,0,126,87,6
CGS,0.0,0.0,0,176,105,2
CJay,11.0,0.0,1,25,111,1
CKA,0.0,0.0,0,9,13,5
CLTanuki,4.0,0.0,2,12,46,0
CLaiN,27.0,0.0,1,271,100,6
CMHungry,7.0,0.0,1,35,0,3
CONSTantius,18.5,0.0,1,199,1,16
COOL_ALMANAH,70.5,0.0,23,98,143,25
CRImier,6.0,0.2,6,494,332,33
CRL,23.8,0.0,1,67,226,17
CRivlaldo,0.0,0.0,0,8,31,0
CSS3Ps,0.0,0.0,0,9,0,0
CSharpRU,0.0,0.0,0,40,26,1
CTAHKiH,0.0,0.0,0,3,14,1
CTAPbIu_MABP,5.0,0.0,1,84,5,9
CTuJlET,0.0,0.0,0,14,113,0
CWN,0.0,0.0,0,55,50,3
C_arter,0.0,0.0,0,11,45,11
C_oO_re,0.0,0.0,0,29,32,1
Cactus,4.9,0.0,0,91,8,0
Cadog,30.0,0.0,9,87,102,2
Caefah,18.2,0.0,0,13,13,1
Caiiiycuk,165.0,0.0,20,184,94,13
Calc,18.0,0.0,5,152,134,10
Camryman,0.0,0.0,0,0,0,0
Cancel,57.2,0.0,8,8,1,13
Capatillo,0.0,0.0,0,62,191,1
CapeCod,37.7,0.0,1,69,130,6
Captain,56.0,0.0,2,48,51,10
CaptainFlint,143.2,0.1,8,393,85,16
CaptainTrunky,32.0,0.0,2,32,56,4
CaptainZork,0.0,0.0,0,3,1,0
Captcha,21.7,0.0,30,483,93,22
Carcharodon,0.0,0.0,0,39,35,1
Carduelis,1.0,0.0,3,124,88,3
Carry,0.0,0.0,0,253,94,1
Cartman,0.0,0.0,0,2,2,1
Cartman63,0.0,0.0,0,5,0,1
Cartmendum,71.0,0.0,1,31,0,38
Carzil,1.0,0.0,1,68,360,12
Casufi,0.0,0.0,0,55,198,3
Casus,10.0,0.0,5,153,60,2
CatHap,19.0,0.0,1,17,53,0
CatalogLoader,6.0,0.0,7,33,8,6
Cavadren,0.0,0.0,0,6,0,0
Cawqa,2.0,0.0,1,14,0,0
CaymanRED,0.0,0.0,0,22,66,0
Ceiceron,12.0,0.0,2,22,159,2
Ceiyzr,5.0,0.0,1,1,0,0
Cekory,0.0,0.0,0,16,3,1
Celebro,0.0,0.0,1,10,56,1
CentALT,51.0,0.0,5,93,2,7
CentOS,0.0,0.0,0,5,58,1
CepbluBoJlk,32.0,0.1,0,35,197,1
Cepega,0.0,0.0,0,11,1,2
Certik,0.0,0.0,0,62,157,4
CestLaVie,0.0,0.0,0,14,1,0
Chamie,11.0,0.0,1,1,102,3
Chaos_Code,40.5,0.0,2,107,721,21
Chaos_Optima,5.0,0.2,2,173,14,2
ChapayHabr,4.0,0.1,2,33,144,0
CharnaD,60.7,0.0,2,197,124,14
Charoplet,20.0,5.6,9,29,140,50
Chater,0.0,0.0,0,6,12,1
Che13,0.0,0.0,0,33,33,4
Che603000,5.0,0.0,2,14,111,3
CheGevara,0.0,0.0,0,54,3,3
CheatEx,39.0,0.0,4,394,164,14
Chebanov,17.0,0.0,5,48,0,11
Chegem,0.0,0.0,0,6,1,0
Chelioz,15.0,0.0,5,33,1,22
ChemAli,47.7,0.0,10,926,108,7
Chemist,35.0,0.0,3,52,116,34
ChemodaH,6.0,0.0,1,73,12,1
Cher,97.4,0.0,29,362,1,34
Chernyshev,0.0,0.0,0,34,6,0
Chesheer,0.0,0.0,0,114,752,1
CheshireCat,0.0,0.0,0,31,104,3
Chesnovich,0.0,0.0,0,106,1,0
ChessShire,17.0,0.0,1,66,11,8
ChiefPilot,2.0,0.3,1,193,44,0
Chikey,345.0,0.0,23,23,37,311
Chikiro,0.0,0.0,0,525,36,14
Chillintano,9.7,0.0,1,1,1,0
ChillyProud,2.0,0.0,4,30,52,1
Chips,5.0,0.0,1,36,103,36
Chipset89,0.0,0.1,0,18,195,3
Chiron,1.0,0.0,0,2,10,0
Chizh,57.2,0.0,5,124,123,16
Chkanchik,0.0,0.0,0,11,141,4
Cholgaa,102.7,0.0,5,125,0,31
ChooJoy,41.5,0.0,1,53,16,20
Chpock,1.0,0.0,1,8,2,3
Christoph,4.0,0.0,1,10,0,0
Chrizt,4.0,0.0,1,67,13,0
Chronas,24.0,0.0,2,16,51,3
ChudakovII,4.0,0.0,2,11,0,0
Chuguniy,3.0,0.0,1,6,20,0
ChugunovP,0.0,0.0,0,14,0,0
Chulup,0.0,0.0,0,40,21,0
Chumicheff,32.1,0.0,4,178,86,10
Chupakabra303,21.0,0.0,2,7,0,3
Chupik,0.0,0.0,0,10,65,1
Chuvi,25.7,0.0,1,12,48,4
Chvanikoff,26.5,0.0,6,153,62,8
CibronNethis,0.0,0.0,0,26,4,15
Ckpyt,1.0,0.0,1,81,20,0
Clark_Kent,0.0,0.0,0,6,0,0
Claud,28.2,0.0,6,380,107,4
Claupacius,0.0,0.0,0,2,3,0
Clever,0.0,0.0,0,67,108,0
Clevik,0.0,0.0,0,47,310,3
Cloud4Y,4.0,0.0,27,166,7,3
Cloud_thaves,0.0,0.0,0,12,3,3
ClusterM,262.0,0.0,5,319,30,174
CnapoB,5.0,0.0,1,9,52,0
Co0l3r,0.0,0.0,0,81,1,1
Cobalt747,2.0,0.0,1,8,4,0
Code5,0.0,0.0,0,4,16,1
CodeMaker,0.0,0.0,0,12,5,0
CodeRush,159.0,26.3,25,407,0,157
Codebaker,0.0,0.0,0,32,866,0
Codemaster,0.0,0.0,0,11,0,0
Coderik,29.0,0.0,1,33,847,3
Codewalker,0.0,0.0,0,45,46,0
CodingMayhem,4.0,0.0,1,1,0,0
Cognac,0.0,0.0,0,1,12,0
Color,1.0,0.2,4,253,184,1
ColorPrint,16.0,0.0,1,1,1,3
Colwin,23.0,0.0,8,8,121,5
ComRa,0.0,0.0,0,30,0,4
Comandante_WilD,16.0,0.0,2,33,65,2
Comedian,0.0,0.0,0,6,2,0
Commando5,173.0,4.9,1,19,20,7
ComodoHacker,11.0,0.5,13,13,119,6
Compazavr,6.0,0.0,0,148,18,3
ComputerPers,0.0,0.0,2,421,23,0
ComradMax,50.0,0.0,1,103,21,28
Connor,8.0,0.1,1,23,221,0
Conqueroarr,0.0,0.0,0,9,9,1
Conso,0.0,0.0,0,22,300,1
Consst,3.0,0.0,2,29,9,2
ConstFlash,7.0,0.0,1,7,1,1
Constantin84,0.0,0.0,0,19,0,1
Constantinus,9.0,0.0,1,13,13,2
Constructive,2.0,0.0,4,30,37,4
Conung_ViC,0.0,0.0,0,90,42,1
Coob,0.0,0.0,0,60,124,1
CoolerMaster,0.0,0.0,0,43,5,2
Coolfly,10.0,0.0,0,179,37,1
Coolmax,0.0,0.0,0,71,74,2
Cord,385.1,0.0,35,587,587,163
Core2Duo,31.2,0.0,1,86,401,20
CorporateShark,39.0,0.0,14,131,39,11
Corpsee,12.0,0.1,4,126,126,1
Corpsemeister,5.0,0.0,1,20,1,0
CortexDeveloper,3.0,0.0,1,9,1,2
Cortlendt,11.0,0.0,2,24,2,0
Corviniol,12.0,0.0,3,56,5,4
Corwin_ru,0.0,0.0,0,30,40,1
CosmoMegaSuperBlaster,13.0,0.0,1,61,24,1
Cosmonaut,0.0,0.0,0,33,18,2
Cosss,15.2,0.0,4,176,48,22
Cougar,42.3,0.0,1,164,307,5
Could,23.0,0.0,1,94,68,19
Coverbacker,3.0,0.0,2,86,5,10
Cox,0.0,0.0,0,1,2,0
Cr0w,0.0,0.0,1,39,8,1
CrackedSapphire,0.0,0.0,1,55,14,0
Crait,3.0,0.0,1,1,1,0
Crandel,2.0,0.1,1,136,177,0
Crank,6.0,0.0,0,28,36,4
Crankoman,0.0,0.0,0,88,88,0
Crapachi,0.0,0.0,0,3,94,0
Crash512,56.2,0.0,2,118,123,14
CrashLogger,10.0,0.0,1,3,0,0
CrazyOne,0.0,0.0,0,39,14,2
CrazyRad,6.8,0.0,2,59,179,2
CrazySquirrel,0.0,0.0,0,18,0,0
CrazyViper,40.5,0.0,4,303,394,8
Crazy_Father,0.0,0.0,0,26,203,0
Crazy_Owl,0.0,0.0,0,9,0,13
Creeonix,0.0,0.0,0,17,1,6
Cront,20.7,0.0,0,26,0,105
Cry0,6.4,0.0,0,37,79,0
CryENG,22.0,0.0,1,19,46,1
Crypto,0.0,0.0,0,121,1,1
Ctacus,0.0,0.0,0,87,271,5
