name,result,place,country,category
Неверов Иван,4:17:12,6575,Россия,М37
Браткин Павел,4:17:13,6576,Россия,М35
Герасименко Анастасия,4:17:13,6577,Россия,Ж27
Васильев Алексей,4:17:13,6578,Россия,М19
Zaccone Vittorino,4:17:14,6579,Италия,М60
Тычинская Екатерина,4:17:16,6580,Россия,Ж29
Топчий Мария,4:17:16,6581,Россия,Ж30
Григоричев Кирилл,4:17:17,6582,Россия,М32
Исаева Анастасия,4:17:17,6583,Россия,Ж31
Поломошнов Сергей,4:17:18,6584,Россия,М29
Сизиков Андрей,4:17:19,6585,Россия,М37
Трубачев Евгений,4:17:19,6586,Россия,М43
Kasyanov Artem,4:17:21,6587,Россия,М39
Рыскина Ксения,4:17:23,6588,Россия,Ж26
Шихалев Алексей,4:17:26,6589,Россия,М56
Gribalev Ivan,4:17:26,6590,Россия,М29
Толгоренко Максим,4:17:26,6591,Россия,М46
Бирюкова Наталья,4:17:28,6592,Россия,Ж39
Иванов Антон,4:17:29,6593,Россия,М35
Sashkov Igor,4:17:30,6594,Россия,М36
Лукьянов Артём,4:17:30,6595,Россия,М30
Мосейчук Даниил,4:17:33,6596,Россия,М27
Орешков Александр,4:17:33,6597,Россия,М31
Abbassianharsini Natasha,4:17:34,6598,Иран,Ж31
Rezonja Miran,4:17:35,6599,Словения,М56
Пучков Игорь,4:17:36,6600,Россия,М52
Лаптев Александр,4:17:36,6601,Россия,М32
Пранцкевич Екатерина,4:17:36,6601,Россия,Ж32
Архипов Владимир,4:17:37,6603,Россия,М46
Демин Алексей,4:17:37,6604,Россия,М36
Шевченко Дмитрий,4:17:38,6605,Россия,М24
Целищев Александр,4:17:39,6606,Россия,М34
Buzdalov Timofey,4:17:40,6607,Россия,М33
Белова Дарья,4:17:40,6608,Россия,Ж24
Korosteleva Alina,4:17:40,6609,Россия,Ж33
Молодых Юрий,4:17:41,6610,Россия,М32
Литвинов Константин,4:17:43,6611,Россия,М32
Данилова Елена,4:17:43,6612,Россия,Ж57
Тюменева Евгения,4:17:43,6613,Россия,Ж31
Глушенков Юрий,4:17:44,6614,Россия,М43
Благов Дмитрий,4:17:44,6615,Россия,М46
Palchikov Artur,4:17:45,6616,Россия,М29
Логутов Алексей,4:17:47,6617,Россия,М39
Ишимов Константин,4:17:47,6618,Россия,М48
Богданов Анатолий,4:17:48,6619,Россия,М28
Tong Cho hang kilo,4:17:49,6620,Гонконг,М56
Карпов Данила,4:17:50,6621,Россия,М34
Емцев Михаил,4:17:51,6622,Россия,М27
Дяченко Максим,4:17:51,6623,Россия,М41
Коновалов Денис,4:17:52,6624,Россия,М37
Дубакин Илья,4:17:53,6625,Россия,М34
Hebb Michael,4:17:53,6626,Австралия,М49
Горбунов Андрей,4:17:54,6627,Россия,М36
Гришаев Денис,4:17:54,6628,Россия,М29
Багров Максим,4:17:54,6629,Россия,М33
Медведев Константин,4:17:57,6630,Россия,М25
Pronin Vladislav,4:17:58,6631,Россия,М30
Dervoed Vitali,4:17:59,6632,Россия,М30
Ситников Александр,4:17:59,6633,Россия,М33
Antoine Fabien,4:18:02,6634,Франция,М41
Рудаков Юрий,4:18:03,6635,Россия,М41
Лихачёв Александр,4:18:03,6636,Россия,М29
Вишневецкий Евгений,4:18:05,6637,Россия,М33
Dungratoke Chalermpon,4:18:06,6638,Таиланд,М44
Забелина Елена,4:18:06,6639,Россия,Ж28
Shevchenko Oksana,4:18:06,6640,Россия,Ж23
Кривенко Мария,4:18:07,6641,Россия,Ж38
Cavanagh Scott,4:18:07,6642,Великобритания,М44
Штырев Алексей,4:18:08,6643,Россия,М46
Мельник Александр,4:18:10,6644,Россия,М32
Blaabjerg Claus,4:18:10,6645,Дания,М46
Одинцов Дмитрий,4:18:11,6646,Россия,М41
Грачев Евгений,4:18:11,6647,Россия,М44
Федорова Екатерина,4:18:11,6648,Россия,Ж23
Петров Николай,4:18:11,6649,Россия,М39
Sozinova Irina,4:18:15,6650,Россия,Ж27
Носиков Владимир,4:18:15,6651,Россия,М62
Аляутдинов Марат,4:18:15,6652,Россия,М39
Душенок Николай,4:18:17,6653,Россия,М31
Бакулина Ольга,4:18:19,6654,Россия,Ж37
Arvia Gianfranco,4:18:20,6655,Италия,М34
Моисеичев Ярослав,4:18:21,6656,Россия,М51
Гаранский Дмитрий,4:18:21,6657,Россия,М36
Коротков Сергей,4:18:21,6658,Россия,М48
Дугин Антон,4:18:22,6659,Россия,М38
Скляр Николай,4:18:22,6660,Россия,М31
Есин Михаил,4:18:24,6661,Россия,М34
Смирнова Ольга,4:18:25,6662,Россия,Ж45
Хомутов Руслан,4:18:27,6663,Россия,М37
Дыкин Олег,4:18:28,6664,Россия,М28
Mu Luyao,4:18:29,6665,КНР,М30
Ефанов Кирилл,4:18:29,6666,Россия,М26
Соболев Иван,4:18:30,6667,Россия,М32
Крючков Дмитрий,4:18:31,6668,Россия,М25
Широбоков Илья,4:18:31,6669,Россия,М19
Федорова Татьяна,4:18:33,6670,Россия,Ж44
Katsapova Olga,4:18:34,6671,Россия,Ж65
Климова Анастасия,4:18:36,6672,Россия,Ж25
Близнюк Павел,4:18:37,6673,Россия,М28
Попов Андрей,4:18:38,6674,Россия,М41
Халайджи Роман,4:18:40,6675,Россия,М29
Васильева Наталия,4:18:41,6676,Россия,Ж39
Потросов Виталий,4:18:42,6677,Россия,М29
Кекух Виталий,4:18:42,6678,Россия,М33
Хандрыкина Анастасия,4:18:44,6679,Россия,Ж26
Ильин Илья,4:18:44,6680,Россия,М36
Гецевич Андрей,4:18:45,6681,Россия,М42
Королев Андрей,4:18:46,6682,Россия,М56
Kabanov Dima,4:18:46,6683,Россия,М32
Чертков Евгений,4:18:48,6684,Россия,М44
Бушманов Евгений,4:18:48,6685,Россия,М37
Авдеев Даниил,4:18:49,6686,Россия,М32
Сова Никита,4:18:49,6687,Россия,М32
Мухаметдинова Элина,4:18:50,6688,Россия,Ж26
Jantana Kumpanat,4:18:51,6689,Таиланд,М55
Байкалов Захар,4:18:51,6690,Россия,М38
Строганов Алексей,4:18:51,6691,Россия,М55
Шишков Алексей,4:18:52,6692,Россия,М25
Гацин Петр,4:18:52,6693,Россия,М37
Курдюмова Карине,4:18:55,6694,Россия,Ж33
Королев Дмитрий,4:18:55,6695,Россия,М24
Дегтерев Даниил,4:18:55,6696,Россия,М40
Мальков Андрей,4:18:57,6697,Россия,М36
Слепенко Дмитрий,4:18:57,6698,Россия,М28
Galova Tamara,4:18:58,6699,Словакия,Ж52
Leao Rosalba,4:18:59,6700,Португалия,Ж39
Ермакова Тамара,4:19:01,6701,Россия,Ж34
Новиков Андрей,4:19:01,6702,Россия,М45
Крайнев Дмитрий,4:19:02,6703,Россия,М42
Сазонов Алексей,4:19:02,6704,Россия,М26
Топорова Алена,4:19:02,6705,Россия,Ж23
Бокаев Антон,4:19:02,6706,Россия,М34
Ulyanov Alexander,4:19:04,6707,Россия,М36
Myers William,4:19:04,6708,США,М28
Похвищев Алексей,4:19:04,6709,Россия,М30
Латыпова Анна,4:19:06,6710,Россия,Ж32
Чепрасов Иван,4:19:07,6711,Россия,М30
Мещерякова Юлия,4:19:08,6712,Россия,Ж45
Bozic Natasa,4:19:08,6713,Словения,Ж50
Chepasova Maria,4:19:10,6714,Россия,Ж32
Давидюк Евгения,4:19:11,6715,Россия,Ж29
Бизюкин Григорий,4:19:12,6716,Россия,М25
Кон Антонина,4:19:12,6717,Россия,Ж33
Шишацкий Константин,4:19:13,6718,Россия,М41
Сафонов Сергей,4:19:14,6719,Россия,М28
Вьюнков Сергей,4:19:15,6720,Россия,М25
Мартынов Евгений,4:19:15,6721,Россия,М31
Johansen Bo,4:19:15,6722,Дания,М49
Imamov Almaz,4:19:17,6723,Россия,М28
Моржов Максим,4:19:17,6724,Россия,М41
Моржова Юлия,4:19:17,6725,Россия,Ж41
Чернуха Андрей,4:19:18,6726,Россия,М37
Голикова Инна,4:19:19,6727,Россия,Ж54
Sorensen Torben,4:19:19,6728,Дания,М63
Irvin Adam,4:19:19,6728,США,М41
Watkins Tye,4:19:20,6730,США,Ж35
Пешков Алексей,4:19:20,6731,Россия,М32
Дмитриенко Владимир,4:19:20,6732,Россия,М33
Матвеев Алексей,4:19:21,6733,Россия,М37
Lindgren Bengt,4:19:22,6734,Швеция,М72
Евсеенков Алексей,4:19:23,6735,Россия,М38
Григорьев Владимир,4:19:25,6736,Россия,М39
Chen Chih-Wei,4:19:26,6737,КитайскаяРеспублика,М57
Lazzaro Nicola,4:19:27,6738,Италия,М66
Филипков Алексей,4:19:28,6739,Россия,М45
Семашко Евгений,4:19:29,6740,Россия,М35
Лебедев Максим,4:19:31,6741,Россия,М38
Левашов Павел,4:19:31,6742,Россия,М40
Овчинников Александр,4:19:31,6743,Россия,М32
Zubanov Alexander,4:19:31,6744,Россия,М43
Ишмухаметов Максим,4:19:32,6745,Россия,М35
Кондратенков Денис,4:19:32,6746,Россия,М35
Большов Максим,4:19:33,6747,Россия,М38
Protasov Alexandr,4:19:33,6748,Россия,М32
Нюхтилин Константин,4:19:35,6749,Россия,М35
Kagyrin Sergey,4:19:36,6750,Россия,М38
Минин Александр,4:19:36,6751,Россия,М39
Mitrofanov Pavel,4:19:36,6752,Россия,М45
Klestov Ilia,4:19:37,6753,Россия,М35
Старых Станислав,4:19:38,6754,Россия,М31
Варвашевич Наталья,4:19:38,6755,Россия,Ж32
Воскресенский Кирилл,4:19:38,6756,Россия,М23
Болдырев Владимир,4:19:38,6757,Россия,М31
Vergel Maksim,4:19:39,6758,Россия,М32
Довгань Юрий,4:19:39,6759,Россия,М74
Думалкин Евгений,4:19:40,6760,Россия,М41
Козлов Александр,4:19:41,6761,Россия,М52
Назаренко Федор,4:19:41,6761,Россия,М49
Потокин Егор,4:19:41,6763,Россия,М33
Егоров Дмитрий,4:19:44,6764,Россия,М37
Леонтьев Максим,4:19:45,6765,Россия,М43
Арефьев Илья,4:19:45,6766,Россия,М35
Bulatova Elena,4:19:47,6767,Россия,Ж31
Кудряков Иван,4:19:47,6768,Россия,М39
Listoshenkova Svetlana,4:19:47,6769,Россия,Ж41
Дроздова Ольга,4:19:48,6770,Россия,Ж38
Золотов Иван,4:19:50,6771,Россия,М33
Tikhonova Margarita,4:19:50,6772,Россия,Ж28
Жигалин Дмитрий,4:19:53,6773,Россия,М42
Кишкин Павел,4:19:54,6774,Россия,М40
Никитенко Виктор,4:19:55,6775,Белоруссия,М39
Алиев Дибир,4:19:55,6776,Россия,М29
Лубков Евгений,4:19:57,6777,Россия,М37
Буш Наталья,4:19:58,6778,Россия,Ж40
Антибура Максим,4:20:00,6779,Россия,М34
Мефодьева Кристина,4:20:00,6780,Россия,Ж28
Семенов Василий,4:20:00,6781,Россия,М33
Фалунин Алексей,4:20:01,6782,Россия,М42
Дурдыев Хемра,4:20:01,6782,Россия,М52
Теплышев Сергей,4:20:01,6784,Россия,М52
Ичетовкина Людмила,4:20:03,6785,Россия,Ж61
Сидельников Александр,4:20:03,6786,Россия,М31
Тонконогов Александр,4:20:04,6787,Россия,М31
Слепцова Ольга,4:20:04,6788,Россия,Ж30
Матюшенков Виктор,4:20:05,6789,Россия,М61
Лузянин Алексей,4:20:09,6790,Россия,М36
Ерофеев Глеб,4:20:11,6791,Россия,М28
Рыбкин Александр,4:20:12,6792,Россия,М42
Лакиза Евгений,4:20:14,6793,Россия,М38
Елистратов Алексей,4:20:16,6794,Россия,М31
Potupchik Aleksandr,4:20:17,6795,Россия,М29
Горбань Степан,4:20:17,6796,Россия,М26
Gaspar Imre,4:20:17,6797,Венгрия,М45
Запекунова Мария,4:20:17,6798,Россия,Ж22
Курыжов Константин,4:20:18,6799,Россия,М32
Кокин Леонид,4:20:18,6800,Россия,М39
Косырев Сергей,4:20:19,6801,Россия,М45
Ksenzyuk Artem,4:20:20,6802,Россия,М38
