name,result,place,country,category
Beutelstetter Jacky,3:12:11,567,Франция,М54
Шарапов Сергей,3:12:11,568,Россия,М30
Barberis Pierfrancesco,3:12:11,569,Италия,М41
Borichev Sergei,3:12:13,570,Россия,М30
Черноплечий Юрий,3:12:14,571,Россия,М42
Князев Антон,3:12:14,572,Россия,М34
Ильин Денис,3:12:15,573,Россия,М43
Положенцев Андрей,3:12:18,574,Украина,М44
Кулешов Игорь,3:12:20,575,Россия,М43
Kukushkin Anton,3:12:24,576,Россия,М30
Наумов Дмитрий,3:12:25,577,Россия,М37
Журавлев Михаил,3:12:26,578,Россия,М54
Вышиванный Станислав,3:12:28,579,Россия,М34
Ларионов Иван,3:12:28,580,Россия,М32
Третьяков Вячеслав,3:12:28,581,Россия,М34
Бердников Никита,3:12:29,582,Россия,М20
Алексеев Василий,3:12:30,583,Россия,М26
Тауберт Георгий,3:12:31,584,Россия,М25
Акушевич Максим,3:12:33,585,Белоруссия,М30
Sklyarov Sergey,3:12:34,586,Россия,М30
Гаврилов Владимир,3:12:35,587,Россия,М44
Банников Евгений,3:12:37,588,Россия,М36
Абушаев Ринат,3:12:39,589,Россия,М48
Лазарев Сергей,3:12:40,590,Россия,М44
Паршиков Игорь,3:12:40,591,Россия,М52
Шляховских Михаил,3:12:41,592,Россия,М33
Иванов Владимир,3:12:42,593,Россия,М44
Титов Евгений,3:12:46,594,Россия,М39
Савчук Алексей,3:12:46,595,Россия,М38
Pashichev Anton,3:12:46,596,Россия,М34
Парусов Михаил,3:12:47,597,Россия,М36
Воеводин Юрий,3:12:47,598,Россия,М38
Полосухин Михаил,3:12:48,599,Россия,М60
Корупаев Юрий,3:12:48,600,Россия,М56
Межуев Павел,3:12:49,601,Россия,М40
Шеянов Дмитрий,3:12:49,602,Россия,М38
Малышев Александр,3:12:51,603,Россия,М27
Solovyev Mikhail,3:12:52,604,Россия,М25
Растеряев Андрей,3:12:53,605,Россия,М36
Медведев Сергей,3:12:54,606,Россия,М47
Денежкин Михаил,3:12:55,607,Россия,М34
Eremin Daniil,3:12:55,608,Россия,М25
Голубев Михаил,3:12:55,609,Россия,М31
Bezruchenko Aleksandr,3:12:55,610,Россия,М30
Озерной Дмитрий,3:12:57,611,Россия,М37
Фомин Александр,3:12:58,612,Россия,М30
Куранов Николай,3:12:59,613,Россия,М35
Егоров Максим,3:13:01,614,Россия,М27
Михайлов Максим,3:13:02,615,Россия,М32
Guardiola_Velazquez Ruben,3:13:06,616,Испания,М42
Лавринов Андрей,3:13:07,617,Россия,М33
Семенушкин Дмитрий,3:13:07,618,Россия,М31
Петров Александр,3:13:08,619,Россия,М40
Фоминцев Александр,3:13:09,620,Россия,М20
Лутохин Алексей,3:13:11,621,Россия,М28
Бущик Андрей,3:13:11,622,Россия,М39
Буканов Александр,3:13:13,623,Россия,М32
Лемягов Станислав,3:13:16,624,Россия,М45
Костылев Кирилл,3:13:17,625,Россия,М29
Maltseva Marya,3:13:17,626,Россия,Ж36
Маринин Игорь,3:13:17,627,Россия,М47
Алгюн Исак,3:13:19,628,Турция,М37
Манзырев Александр,3:13:20,629,Россия,М31
Харченко Иван,3:13:21,630,Россия,М23
Партин Роман,3:13:22,631,Россия,М37
Glushkov Kirill,3:13:22,632,Россия,М31
Мельяновский Сергей,3:13:25,633,Россия,М28
Галкин Александр,3:13:26,634,Россия,М40
Белокобыльский Ярослав,3:13:28,635,Россия,М45
Курноскин Алексей,3:13:29,636,Россия,М34
Наймушин Алексей,3:13:32,637,Россия,М30
Иванюшенков Юрий,3:13:33,638,Россия,М29
Романенко Виталий,3:13:33,639,Россия,М41
Otsuka Motoi,3:13:34,640,Япония,М32
Жестовский Андрей,3:13:35,641,Россия,М44
Пустыльников Валерий,3:13:37,642,Россия,М40
Чекалин Алексей,3:13:40,643,Россия,М38
Гребенщиков Андрей,3:13:43,644,Россия,М38
Лукманов Рамиль,3:13:45,645,Россия,М40
Barsukov Artem,3:13:47,646,Россия,М29
Налогин Александр,3:13:48,647,Россия,М31
Литвинов Вадим,3:13:48,648,Россия,М28
Зайцев Алексей,3:13:48,649,Россия,М36
Шакиров Айдар,3:13:52,650,Россия,М46
Mednikov Artem,3:13:54,651,Россия,М28
Халдин Антон,3:13:58,652,Россия,М33
Иванов Евгений,3:14:00,653,Россия,М31
Abdullayev Kamran,3:14:00,654,Азербайджан,М23
Захаров Петр,3:14:00,655,Россия,М47
Сорокин Василий,3:14:02,656,Россия,М34
Кривдин Андрей,3:14:03,657,Россия,М37
Антонов Александр,3:14:07,658,Россия,М47
Зухер Сергей,3:14:08,659,Россия,М55
Бекмансуров Рашид,3:14:10,660,Россия,М50
Кишкурно Александр,3:14:10,661,Россия,М18
Марчук Дмитрий,3:14:11,662,Россия,М30
Мирзянов Евгений,3:14:11,663,Россия,М32
Есев Алексей,3:14:12,664,Россия,М35
Ворон-Ковальский Анатолий,3:14:12,665,Россия,М37
Ayala Mateo,3:14:14,666,США,М47
Bonvin Patrick,3:14:14,667,Швейцария,М47
Borgeaud Julien,3:14:15,668,Швейцария,М42
Хлопотин Сергей,3:14:19,669,Россия,М27
Матусевич Александр,3:14:22,670,Россия,М30
Лисник Игорь,3:14:23,671,Россия,М38
Zubik Michal,3:14:23,672,Польша,М42
Болбат Антон,3:14:25,673,Россия,М39
Доморников Александр,3:14:28,674,Россия,М24
Механик Андрей,3:14:29,675,Россия,М46
Козубаль Владимир,3:14:33,676,Россия,М50
Семёнов Алексей,3:14:34,677,Россия,М29
Дорощенко Дмитрий,3:14:35,678,Россия,М35
Певицкий Владимир,3:14:36,679,Россия,М43
Кудинов Михаил,3:14:36,680,Россия,М32
Петровский Дмитрий,3:14:37,681,Россия,М34
Janzen Gerhard,3:14:39,682,Германия,М34
Рахманов Евгений,3:14:40,683,Россия,М39
Кондратьев Алексей,3:14:41,684,Россия,М50
Vospennikov Pavel,3:14:42,685,Россия,М31
Глебов Алексей,3:14:45,686,Россия,М27
Чердаков Анатолий,3:14:45,687,Россия,М35
Розинкин Андрей,3:14:49,688,Россия,М39
Замалаев Павел,3:15:00,689,Россия,М35
Васильев Алексей,3:15:02,690,Россия,М48
Гребенюк Вячеслав,3:15:03,691,Россия,М33
Киняшев Дмитрий,3:15:04,692,Россия,М47
Соколов Денис,3:15:05,693,Россия,М43
Cianciolo Marco,3:15:10,694,Италия,М47
Волгин Алексей,3:15:15,695,Россия,М33
Носков Михаил,3:15:16,696,Россия,М36
Аверьяков Дмитрий,3:15:20,697,Россия,М28
Захарчук Александр,3:15:26,698,Россия,М43
Добролюбов Николай,3:15:28,699,Россия,М38
Saral Aykut,3:15:28,700,Турция,М50
Медведев Андрей,3:15:29,701,Россия,М37
Червоткин Роман,3:15:30,702,Россия,М39
Sashkov Igor,3:15:32,703,Россия,М35
Zhdanov Vitaly,3:15:33,704,Россия,М42
Руссков Евгений,3:15:35,705,Россия,М31
Карпов Алексей,3:15:35,706,Россия,М34
Нестеренко Антон,3:15:36,707,Россия,М28
Колганов Максим,3:15:38,708,Россия,М38
Толстых Сергей,3:15:39,709,Россия,М26
Кленовская Ольга,3:15:40,710,Россия,Ж40
Ревенко Евгений,3:15:40,711,Россия,М46
Киселев Сергей,3:15:44,712,Россия,М32
Селиванов Игорь,3:15:44,713,Россия,М52
Suvorov Vasiliy,3:15:45,714,Россия,М30
Куроедов Александр,3:15:45,715,Россия,М39
Торицын Алексей,3:15:46,716,Россия,М23
Pettitt Adam_Sven,3:15:47,717,Великобритания,М52
Сулейменов Олжас,3:15:49,718,Россия,М28
Страупе Станислав,3:15:51,719,Россия,М34
Савин Сергей,3:15:53,720,Россия,М42
Ванюшин Валерий,3:15:53,721,Россия,М55
Сидорова Екатерина,3:15:53,721,Россия,Ж33
Афанасьев Александр,3:15:54,723,Россия,М48
Андреев Андрей,3:15:54,724,Россия,М31
Фаттахетдинов Ильдар,3:15:55,725,Россия,М33
Бутрим Роман,3:15:56,726,Россия,М30
Норка Александр,3:15:57,727,Россия,М29
Семушин Валентин,3:16:02,728,Россия,М59
Paier Armin,3:16:07,729,Австрия,М47
Volkov Maxim,3:16:08,730,Россия,М49
Елисеев Сергей,3:16:10,731,Латвия,М43
Фисунов Иван,3:16:11,732,Россия,М37
Александров Алексей,3:16:12,733,Россия,М39
Лосев Вадим,3:16:12,734,Россия,М34
Проскурдин Константин,3:16:13,735,Россия,М35
Хисматуллин Руслан,3:16:16,736,Россия,М41
Трунтов Сергей,3:16:16,737,Россия,М31
Petrov Aleksei,3:16:19,738,Россия,М35
Митрошкин Михаил,3:16:21,739,Россия,М37
Суслов Вячеслав,3:16:24,740,Россия,М44
Grekov Roman,3:16:24,741,Россия,М36
Сезёмов Андрей,3:16:25,742,Россия,М47
Корбанов Александр,3:16:29,743,Россия,М34
Гостева Мария,3:16:29,744,Россия,Ж29
Непочатых Александр,3:16:30,745,Россия,М28
Gomez Daniel,3:16:30,746,Коста-Рика,М35
Savic Miro,3:16:30,747,Словения,М58
Бобров Александр,3:16:31,748,Россия,М34
Капустин Илья,3:16:32,749,Россия,М35
Yu Changjiu,3:16:32,750,КНР,М36
Ермишин Роман,3:16:34,751,Россия,М42
Приходько Алексей,3:16:36,752,Россия,М34
Норкин Михаил,3:16:37,753,Россия,М33
Афонычев Илья,3:16:38,754,Россия,М35
Хомутинкин Владимир,3:16:47,755,Россия,М30
Panchenko Alexey,3:16:49,756,Россия,М37
Шушарин Александр,3:16:51,757,Россия,М51
Мухортов Егор,3:16:57,758,Россия,М29
Kiryushin Vladimir,3:16:58,759,Россия,М28
Константинов Евгений,3:17:02,760,Россия,М26
Штучкин Александр,3:17:05,761,Россия,М36
Ивакин Дмитрий,3:17:06,762,Россия,М36
Поплавский Сергей,3:17:06,763,Россия,М31
Жилин Вадим,3:17:07,764,Россия,М39
Епифанов Александр,3:17:08,765,Россия,М65
Легоньков Виктор,3:17:08,766,Россия,М51
Денисов Максим,3:17:08,766,Россия,М36
